time, node0_(3), node0_(2), node1_(3), node1_(2), node2_(3), node2_(2), node3_(3), node3_(2)
526, 78, 52, 14, 10, 0, 0, 0, 0
527, 75, 51, 18, 12, 0, 0, 0, 0
528, 72, 50, 22, 14, 0, 0, 0, 0
529, 69, 49, 26, 16, 0, 0, 0, 0
530, 65, 47, 30, 18, 0, 0, 0, 0
531, 62, 46, 34, 20, 0, 0, 0, 0
532, 59, 45, 38, 22, 0, 0, 0, 0
533, 55, 43, 42, 24, 0, 0, 0, 0
534, 52, 42, 46, 26, 0, 0, 0, 0
535, 52, 40, 46, 28, 0, 0, 0, 0
536, 53, 39, 46, 30, 0, 0, 0, 0
537, 54, 38, 46, 32, 0, 0, 0, 0
538, 55, 37, 46, 34, 0, 0, 0, 0
539, 55, 35, 46, 36, 0, 0, 0, 0
540, 55, 33, 46, 38, 0, 0, 0, 0
541, 58, 34, 46, 40, 0, 0, 0, 0
542, 59, 33, 46, 42, 0, 0, 0, 0
543, 59, 31, 46, 44, 0, 0, 0, 0
544, 60, 30, 46, 46, 0, 0, 0, 0
545, 62, 34, 46, 44, 0, 0, 0, 0
546, 62, 36, 46, 42, 0, 0, 0, 0
547, 62, 38, 42, 40, 0, 0, 0, 0
548, 63, 39, 38, 40, 0, 0, 0, 0
549, 64, 40, 34, 40, 0, 0, 0, 0
550, 66, 42, 30, 40, 0, 0, 0, 0
551, 66, 42, 26, 40, 0, 0, 0, 0
552, 68, 44, 22, 40, 0, 0, 0, 0
553, 68, 44, 18, 40, 0, 0, 0, 0
554, 69, 45, 18, 40, 0, 0, 0, 0
555, 69, 45, 18, 40, 0, 0, 0, 0
556, 70, 46, 18, 40, 0, 0, 0, 0
557, 71, 47, 18, 40, 0, 0, 0, 0
558, 73, 49, 18, 40, 0, 0, 0, 0
559, 70, 50, 22, 40, 0, 0, 0, 0
560, 66, 50, 26, 40, 0, 0, 0, 0
561, 62, 50, 30, 40, 0, 0, 0, 0
562, 59, 51, 34, 40, 0, 0, 0, 0
563, 56, 52, 38, 40, 0, 0, 0, 0
564, 54, 54, 42, 40, 0, 0, 0, 0
565, 48, 56, 46, 40, 0, 0, 0, 0
566, 44, 56, 46, 40, 0, 0, 0, 0
567, 41, 57, 46, 40, 0, 0, 0, 0
568, 37, 57, 46, 40, 0, 0, 0, 0
569, 34, 58, 46, 40, 0, 0, 0, 0
570, 30, 58, 46, 40, 0, 0, 0, 0
571, 26, 58, 46, 40, 0, 0, 0, 0
572, 27, 59, 46, 40, 0, 0, 0, 0
573, 28, 60, 46, 40, 0, 0, 0, 0
574, 28, 60, 46, 36, 0, 0, 0, 0
575, 30, 62, 46, 32, 0, 0, 0, 0
576, 30, 62, 46, 28, 0, 0, 0, 0
577, 30, 62, 46, 24, 0, 0, 0, 0
578, 31, 63, 46, 20, 0, 0, 0, 0
579, 31, 63, 46, 20, 0, 0, 0, 0
580, 33, 65, 46, 20, 0, 0, 0, 0
581, 34, 66, 46, 20, 0, 0, 0, 0
582, 35, 67, 46, 20, 0, 0, 0, 0
583, 35, 67, 46, 20, 0, 0, 0, 0
584, 38, 70, 46, 20, 0, 0, 0, 0
585, 38, 70, 46, 20, 0, 0, 0, 0
586, 39, 67, 46, 24, 0, 0, 0, 0
587, 39, 63, 46, 28, 0, 0, 0, 0
588, 42, 59, 43, 32, 0, 0, 0, 0
589, 47, 57, 40, 36, 0, 0, 0, 0
590, 51, 54, 37, 40, 0, 0, 0, 0
591, 55, 51, 34, 44, 0, 0, 0, 0
592, 58, 47, 31, 48, 0, 0, 0, 0
593, 62, 44, 28, 52, 0, 0, 0, 0
594, 62, 40, 28, 56, 0, 0, 0, 0
595, 64, 38, 28, 60, 0, 0, 0, 0
596, 64, 34, 28, 64, 0, 0, 0, 0
597, 65, 31, 28, 68, 0, 0, 0, 0
598, 67, 33, 28, 68, 0, 0, 0, 0
599, 67, 33, 28, 68, 0, 0, 0, 0
600, 68, 34, 28, 68, 0, 0, 0, 0
601, 69, 35, 28, 68, 0, 0, 0, 0
602, 70, 36, 28, 68, 0, 0, 0, 0
603, 71, 37, 28, 68, 0, 0, 0, 0
604, 72, 38, 28, 68, 0, 0, 0, 0
605, 73, 39, 28, 68, 0, 0, 0, 0
606, 73, 39, 28, 68, 0, 0, 0, 0
607, 74, 40, 28, 68, 0, 0, 0, 0
608, 76, 42, 28, 68, 0, 0, 0, 0
609, 77, 43, 28, 68, 0, 0, 0, 0
610, 77, 43, 28, 68, 0, 0, 0, 0
611, 77, 43, 28, 68, 0, 0, 0, 0
612, 73, 43, 32, 68, 0, 0, 0, 0
613, 74, 48, 36, 68, 0, 0, 0, 0
614, 73, 55, 40, 64, 0, 0, 0, 0
615, 73, 63, 44, 56, 0, 0, 0, 0
616, 72, 70, 48, 48, 0, 0, 0, 0
617, 68, 74, 52, 40, 0, 0, 0, 0
618, 66, 80, 52, 32, 0, 0, 0, 0
619, 62, 84, 52, 24, 0, 0, 0, 0
620, 59, 89, 52, 20, 0, 0, 0, 0
621, 56, 94, 52, 16, 0, 0, 0, 0
622, 56, 102, 52, 12, 0, 0, 0, 0
623, 53, 107, 52, 8, 0, 0, 0, 0
624, 56, 114, 52, 4, 0, 0, 0, 0
625, 57, 119, 52, 0, 0, 0, 0, 0
626, 58, 120, 52, 0, 0, 0, 0, 0
627, 58, 120, 52, 0, 0, 0, 0, 0
628, 58, 120, 52, 0, 0, 0, 0, 0
629, 58, 120, 52, 0, 0, 0, 0, 0
630, 58, 120, 52, 0, 0, 0, 0, 0
631, 58, 120, 52, 0, 0, 0, 0, 0
632, 60, 122, 52, 0, 0, 0, 0, 0
633, 62, 124, 52, 0, 0, 0, 0, 0
634, 63, 125, 52, 0, 0, 0, 0, 0
635, 63, 125, 52, 0, 0, 0, 0, 0
636, 63, 125, 52, 0, 0, 0, 0, 0
637, 63, 125, 52, 0, 0, 0, 0, 0
638, 63, 125, 52, 0, 0, 0, 0, 0
639, 64, 126, 52, 0, 0, 0, 0, 0
640, 66, 128, 48, 0, 0, 0, 0, 0
641, 67, 129, 44, 0, 0, 0, 0, 0
642, 70, 132, 40, 0, 0, 0, 0, 0
643, 70, 132, 36, 0, 0, 0, 0, 0
644, 70, 128, 32, 4, 0, 0, 0, 0
645, 72, 126, 28, 8, 0, 0, 0, 0
646, 72, 122, 24, 12, 0, 0, 0, 0
647, 73, 119, 20, 16, 0, 0, 0, 0
648, 74, 116, 16, 20, 0, 0, 0, 0
649, 74, 112, 12, 24, 0, 0, 0, 0
650, 74, 108, 12, 28, 0, 0, 0, 0
651, 75, 105, 12, 32, 0, 0, 0, 0
652, 76, 102, 12, 36, 0, 0, 0, 0
653, 77, 99, 12, 40, 0, 0, 0, 0
654, 77, 95, 12, 44, 0, 0, 0, 0
655, 78, 92, 12, 48, 0, 0, 0, 0
656, 78, 88, 12, 52, 0, 0, 0, 0
657, 79, 85, 12, 56, 0, 0, 0, 0
658, 79, 85, 12, 56, 0, 0, 0, 0
659, 80, 86, 12, 56, 0, 0, 0, 0
660, 81, 87, 12, 56, 0, 0, 0, 0
661, 81, 87, 12, 56, 0, 0, 0, 0
662, 81, 87, 12, 56, 0, 0, 0, 0
663, 82, 88, 12, 56, 0, 0, 0, 0
664, 83, 89, 12, 56, 0, 0, 0, 0
665, 85, 91, 12, 56, 0, 0, 0, 0
666, 85, 91, 12, 56, 0, 0, 0, 0
667, 85, 91, 12, 56, 0, 0, 0, 0
668, 87, 93, 12, 56, 0, 0, 0, 0
669, 87, 93, 12, 56, 0, 0, 0, 0
670, 87, 93, 12, 48, 0, 2, 0, 0
671, 88, 94, 12, 40, 0, 6, 0, 0
672, 88, 94, 12, 32, 0, 10, 0, 0
673, 88, 94, 12, 24, 0, 14, 0, 0
674, 90, 96, 12, 16, 0, 18, 0, 0
675, 90, 96, 12, 8, 0, 22, 0, 0
676, 92, 98, 12, 4, 0, 22, 0, 0
677, 94, 100, 12, 4, 0, 22, 0, 0
678, 93, 103, 16, 4, 0, 22, 0, 0
679, 90, 104, 20, 4, 0, 22, 0, 0
680, 87, 105, 24, 4, 0, 22, 0, 0
681, 83, 105, 28, 4, 0, 22, 0, 0
682, 79, 105, 32, 4, 0, 22, 0, 0
683, 79, 105, 32, 4, 0, 22, 0, 0
684, 81, 107, 32, 4, 0, 22, 0, 0
685, 82, 108, 32, 4, 0, 22, 0, 0
686, 85, 111, 32, 4, 0, 22, 0, 0
687, 87, 113, 32, 4, 0, 22, 0, 0
688, 87, 113, 32, 4, 0, 22, 0, 0
689, 90, 116, 32, 4, 0, 22, 0, 0
690, 90, 116, 32, 4, 0, 22, 0, 0
691, 91, 117, 32, 4, 0, 22, 0, 0
692, 93, 119, 32, 4, 0, 18, 0, 0
693, 95, 121, 32, 4, 0, 14, 0, 0
694, 96, 122, 32, 4, 0, 10, 0, 0
695, 97, 123, 28, 4, 0, 6, 0, 0
696, 97, 123, 24, 0, 0, 6, 0, 0
697, 99, 121, 20, 4, 0, 2, 0, 0
698, 99, 121, 16, 4, 0, 2, 0, 0
699, 101, 123, 12, 4, 0, 2, 0, 0
700, 103, 125, 8, 4, 0, 2, 0, 0
701, 103, 125, 4, 4, 0, 2, 0, 0
702, 103, 125, 0, 4, 0, 2, 0, 0
703, 104, 122, 0, 8, 0, 2, 0, 0
704, 104, 118, 0, 12, 0, 2, 0, 0
705, 105, 115, 0, 16, 0, 2, 0, 0
706, 106, 112, 0, 20, 0, 2, 0, 0
707, 108, 110, 0, 24, 0, 2, 0, 0
708, 110, 108, 0, 28, 0, 2, 0, 0
709, 112, 106, 0, 32, 0, 2, 0, 0
710, 114, 104, 0, 36, 0, 2, 0, 0
711, 114, 100, 0, 40, 0, 2, 0, 0
712, 114, 96, 0, 44, 0, 2, 0, 0
713, 115, 97, 0, 44, 0, 2, 0, 0
714, 118, 100, 0, 44, 0, 2, 0, 0
715, 119, 101, 0, 44, 0, 2, 0, 0
716, 119, 101, 0, 44, 0, 2, 0, 0
717, 120, 102, 0, 44, 0, 2, 0, 0
718, 122, 104, 0, 44, 0, 2, 0, 0
719, 122, 104, 0, 44, 0, 2, 0, 0
720, 122, 104, 0, 44, 0, 2, 0, 0
721, 124, 106, 0, 44, 0, 2, 0, 0
722, 124, 106, 0, 44, 0, 2, 0, 0
723, 124, 106, 0, 42, 0, 2, 0, 0
724, 125, 107, 0, 36, 0, 6, 0, 0
725, 126, 108, 0, 30, 0, 6, 0, 0
726, 129, 111, 0, 24, 0, 6, 0, 0
727, 130, 112, 0, 18, 0, 6, 0, 0
728, 130, 112, 0, 12, 0, 6, 0, 0
729, 131, 113, 0, 6, 0, 6, 0, 0
730, 133, 115, 0, 2, 0, 4, 0, 0
731, 134, 114, 0, 0, 0, 4, 0, 0
732, 135, 111, 0, 0, 0, 4, 0, 0
733, 131, 107, 4, 0, 0, 4, 0, 0
734, 127, 103, 8, 0, 0, 4, 0, 0
735, 123, 99, 12, 0, 0, 4, 0, 0
736, 120, 96, 16, 0, 0, 4, 0, 0
737, 117, 93, 20, 0, 0, 4, 0, 0
738, 113, 89, 24, 0, 0, 4, 0, 0
739, 110, 86, 28, 0, 0, 4, 0, 0
740, 106, 82, 32, 0, 0, 4, 0, 0
741, 102, 78, 36, 0, 0, 4, 0, 0
742, 100, 76, 40, 0, 0, 4, 0, 0
743, 96, 72, 44, 0, 0, 4, 0, 0
744, 94, 70, 48, 0, 0, 4, 0, 0
745, 90, 66, 52, 0, 0, 4, 0, 0
746, 89, 65, 56, 0, 0, 4, 0, 0
747, 89, 61, 56, 0, 0, 4, 0, 0
748, 91, 59, 56, 0, 0, 4, 0, 0
749, 91, 55, 56, 0, 0, 4, 0, 0
750, 92, 52, 56, 0, 0, 4, 0, 0
751, 93, 49, 56, 0, 0, 4, 0, 0
752, 93, 49, 56, 2, 0, 0, 0, 0
753, 93, 51, 56, 0, 0, 0, 0, 0
754, 94, 52, 54, 0, 0, 0, 0, 0
755, 95, 53, 52, 0, 0, 0, 0, 0
756, 96, 54, 50, 0, 0, 0, 0, 0
757, 98, 56, 48, 0, 0, 0, 0, 0
758, 98, 56, 46, 0, 0, 0, 0, 0
759, 101, 59, 44, 0, 0, 0, 0, 0
760, 103, 61, 42, 0, 0, 0, 0, 0
761, 104, 62, 40, 0, 0, 0, 0, 0
762, 106, 64, 38, 0, 0, 0, 0, 0
763, 109, 67, 36, 0, 0, 0, 0, 0
764, 109, 67, 34, 0, 0, 0, 0, 0
765, 109, 67, 32, 0, 0, 0, 0, 0
766, 110, 68, 30, 0, 0, 0, 0, 0
767, 111, 69, 28, 0, 0, 0, 0, 0
768, 111, 69, 26, 0, 0, 0, 0, 0
769, 111, 69, 24, 0, 0, 0, 0, 0
770, 111, 69, 22, 0, 0, 0, 0, 0
771, 113, 71, 20, 0, 0, 0, 0, 0
772, 109, 71, 18, 0, 0, 0, 0, 0
773, 106, 72, 16, 0, 0, 0, 0, 0
774, 103, 73, 14, 0, 0, 0, 0, 0
775, 100, 74, 12, 0, 0, 0, 0, 0
776, 97, 75, 10, 0, 0, 0, 0, 0
777, 93, 75, 8, 0, 0, 0, 0, 0
778, 92, 78, 6, 0, 0, 0, 0, 0
779, 91, 81, 4, 0, 0, 0, 0, 0
780, 88, 82, 2, 0, 0, 0, 0, 0
781, 87, 85, 2, 0, 0, 0, 0, 0
782, 84, 86, 2, 0, 0, 0, 0, 0
783, 81, 87, 2, 0, 0, 0, 0, 0
784, 78, 88, 2, 0, 0, 0, 0, 0
785, 75, 89, 2, 0, 0, 0, 0, 0
786, 72, 90, 2, 0, 0, 0, 0, 0
787, 68, 90, 2, 0, 0, 0, 0, 0
788, 66, 92, 2, 0, 0, 0, 0, 0
789, 62, 92, 2, 0, 0, 0, 0, 0
790, 62, 96, 2, 0, 0, 0, 0, 0
791, 61, 99, 2, 0, 0, 0, 0, 0
792, 59, 101, 2, 0, 0, 0, 0, 0
793, 57, 103, 2, 0, 0, 0, 0, 0
794, 55, 105, 2, 0, 0, 0, 0, 0
795, 52, 106, 2, 0, 0, 0, 0, 0
796, 53, 107, 2, 0, 0, 0, 0, 0
797, 53, 107, 2, 0, 0, 0, 0, 0
798, 53, 107, 2, 0, 0, 0, 0, 0
799, 53, 107, 2, 0, 0, 0, 0, 0
800, 54, 108, 2, 0, 0, 0, 0, 0
801, 55, 109, 2, 0, 0, 0, 0, 0
802, 56, 110, 2, 0, 0, 0, 0, 0
803, 56, 110, 2, 0, 0, 0, 0, 0
804, 56, 110, 2, 0, 0, 0, 0, 0
805, 57, 111, 2, 0, 0, 0, 0, 0
806, 61, 115, 2, 0, 0, 0, 0, 0
807, 65, 119, 2, 0, 0, 0, 0, 0
808, 65, 119, 2, 0, 0, 0, 0, 0
809, 67, 121, 2, 0, 0, 0, 0, 0
810, 67, 121, 2, 0, 0, 0, 0, 0
811, 68, 122, 2, 0, 0, 0, 0, 0
812, 70, 124, 2, 0, 0, 0, 0, 0
813, 70, 124, 2, 0, 0, 0, 0, 0
814, 72, 126, 2, 0, 0, 0, 0, 0
815, 74, 128, 2, 0, 0, 0, 0, 0
816, 75, 125, 2, 2, 0, 0, 0, 0
817, 76, 122, 2, 4, 0, 0, 0, 0
818, 76, 118, 2, 6, 0, 0, 0, 0
819, 77, 115, 2, 8, 0, 0, 0, 0
820, 77, 111, 2, 10, 0, 0, 0, 0
821, 77, 107, 2, 12, 0, 0, 0, 0
822, 77, 103, 2, 14, 0, 0, 0, 0
823, 78, 100, 2, 16, 0, 0, 0, 0
824, 79, 97, 2, 18, 0, 0, 0, 0
825, 79, 93, 2, 20, 0, 0, 0, 0
826, 80, 90, 2, 22, 0, 0, 0, 0
827, 80, 86, 2, 24, 0, 0, 0, 0
828, 81, 83, 2, 26, 0, 0, 0, 0
829, 83, 81, 2, 28, 0, 0, 0, 0
830, 83, 77, 2, 30, 0, 0, 0, 0
831, 84, 74, 2, 32, 0, 0, 0, 0
832, 85, 75, 2, 30, 0, 0, 0, 0
833, 88, 78, 2, 28, 0, 0, 0, 0
834, 88, 78, 2, 26, 0, 0, 0, 0
835, 89, 79, 2, 24, 0, 0, 0, 0
836, 89, 79, 2, 22, 0, 0, 0, 0
837, 89, 79, 2, 20, 0, 0, 0, 0
838, 89, 79, 2, 14, 0, 0, 0, 0
839, 92, 82, 2, 8, 0, 0, 0, 0
840, 95, 85, 2, 2, 0, 0, 0, 0
841, 97, 85, 2, 2, 0, 0, 0, 0
842, 97, 83, 2, 2, 0, 0, 0, 0
843, 99, 83, 2, 2, 0, 0, 0, 0
844, 100, 82, 2, 2, 0, 0, 0, 0
845, 102, 82, 2, 2, 0, 0, 0, 0
846, 102, 80, 2, 2, 0, 0, 0, 0
847, 103, 79, 2, 2, 0, 0, 0, 0
848, 104, 78, 2, 2, 0, 0, 0, 0
849, 105, 77, 2, 2, 0, 0, 0, 0
850, 107, 77, 2, 2, 0, 0, 0, 0
851, 107, 75, 2, 2, 0, 0, 0, 0
852, 104, 74, 6, 2, 0, 0, 0, 0
853, 101, 73, 10, 2, 0, 0, 0, 0
854, 97, 71, 14, 2, 0, 0, 0, 0
855, 95, 71, 18, 2, 0, 0, 0, 0
856, 92, 70, 22, 2, 0, 0, 0, 0
857, 89, 69, 26, 2, 0, 0, 0, 0
858, 86, 68, 30, 2, 0, 0, 0, 0
859, 82, 66, 34, 2, 0, 0, 0, 0
860, 82, 68, 38, 2, 0, 0, 0, 0
861, 80, 68, 42, 2, 0, 0, 0, 0
862, 76, 66, 46, 2, 0, 0, 0, 0
863, 77, 65, 46, 2, 0, 0, 0, 0
864, 79, 65, 46, 2, 0, 0, 0, 0
865, 80, 64, 46, 2, 0, 0, 0, 0
866, 80, 62, 46, 2, 0, 0, 0, 0
867, 81, 61, 46, 2, 0, 0, 0, 0
868, 81, 59, 46, 2, 0, 0, 0, 0
869, 82, 58, 46, 2, 0, 0, 0, 0
870, 82, 56, 46, 2, 0, 0, 0, 0
871, 84, 56, 46, 2, 0, 0, 0, 0
872, 84, 54, 46, 2, 0, 0, 0, 0
873, 85, 53, 42, 2, 0, 0, 0, 0
874, 87, 53, 38, 2, 0, 0, 0, 0
875, 88, 52, 34, 2, 0, 0, 0, 0
876, 88, 50, 30, 2, 0, 0, 0, 0
877, 89, 49, 26, 2, 0, 0, 0, 0
878, 89, 47, 22, 2, 0, 0, 0, 0
879, 89, 45, 18, 2, 0, 0, 0, 0
880, 90, 48, 14, 0, 0, 0, 0, 0
881, 90, 48, 10, 0, 0, 0, 0, 0
882, 92, 50, 6, 0, 0, 0, 0, 0
883, 95, 53, 2, 0, 0, 0, 0, 0
884, 95, 53, 2, 0, 0, 0, 0, 0
885, 96, 54, 2, 0, 0, 0, 0, 0
886, 96, 54, 2, 0, 0, 0, 0, 0
887, 99, 57, 2, 0, 0, 0, 0, 0
888, 99, 57, 2, 0, 0, 0, 0, 0
889, 99, 57, 2, 0, 0, 0, 0, 0
890, 99, 57, 2, 0, 0, 0, 0, 0
891, 99, 57, 2, 0, 0, 0, 0, 0
892, 99, 57, 2, 0, 0, 0, 0, 0
893, 99, 57, 2, 0, 0, 0, 0, 0
894, 100, 58, 2, 0, 0, 0, 0, 0
895, 101, 59, 2, 0, 0, 0, 0, 0
896, 103, 61, 2, 0, 0, 0, 0, 0
897, 104, 62, 2, 0, 0, 0, 0, 0
898, 104, 62, 2, 0, 0, 0, 0, 0
899, 104, 62, 2, 0, 0, 0, 0, 0
900, 102, 64, 2, 0, 0, 0, 0, 0
901, 99, 65, 2, 0, 0, 0, 0, 0
902, 95, 65, 2, 0, 0, 0, 0, 0
903, 93, 67, 2, 0, 0, 0, 0, 0
904, 90, 68, 2, 0, 0, 0, 0, 0
905, 86, 68, 2, 0, 0, 0, 0, 0
906, 83, 69, 2, 0, 0, 0, 0, 0
907, 80, 70, 2, 0, 0, 0, 0, 0
908, 76, 70, 2, 0, 0, 0, 0, 0
909, 75, 73, 2, 0, 0, 0, 0, 0
910, 72, 74, 2, 0, 0, 0, 0, 0
911, 68, 74, 2, 0, 0, 0, 0, 0
912, 67, 77, 2, 0, 0, 0, 0, 0
913, 63, 77, 2, 0, 0, 0, 0, 0
914, 59, 77, 2, 0, 0, 0, 0, 0
915, 55, 77, 2, 0, 0, 0, 0, 0
916, 53, 79, 2, 0, 0, 0, 0, 0
917, 49, 79, 2, 0, 0, 0, 0, 0
918, 46, 80, 2, 0, 0, 0, 0, 0
919, 42, 80, 2, 0, 0, 0, 0, 0
920, 39, 81, 2, 0, 0, 0, 0, 0
921, 42, 84, 2, 0, 0, 0, 0, 0
922, 43, 85, 2, 0, 0, 0, 0, 0
923, 44, 86, 2, 0, 0, 0, 0, 0
924, 46, 88, 2, 0, 0, 0, 0, 0
925, 46, 88, 2, 0, 0, 0, 0, 0
926, 48, 90, 2, 0, 0, 0, 0, 0
927, 48, 90, 2, 0, 0, 0, 0, 0
928, 51, 93, 2, 0, 0, 0, 0, 0
929, 52, 94, 2, 0, 0, 0, 0, 0
930, 53, 95, 2, 0, 0, 0, 0, 0
931, 55, 97, 2, 0, 0, 0, 0, 0
932, 59, 101, 2, 0, 0, 0, 0, 0
933, 59, 101, 2, 0, 0, 0, 0, 0
934, 60, 102, 2, 0, 0, 0, 0, 0
935, 61, 103, 2, 0, 0, 0, 0, 0
936, 64, 106, 2, 0, 0, 0, 0, 0
937, 64, 106, 2, 0, 0, 0, 0, 0
938, 65, 107, 2, 0, 0, 0, 0, 0
939, 68, 110, 2, 0, 0, 0, 0, 0
940, 69, 111, 2, 0, 0, 0, 0, 0
941, 70, 108, 2, 2, 0, 0, 0, 0
942, 71, 105, 2, 4, 0, 0, 0, 0
943, 71, 101, 2, 6, 0, 0, 0, 0
944, 72, 98, 2, 8, 0, 0, 0, 0
945, 74, 96, 2, 10, 0, 0, 0, 0
946, 74, 92, 2, 12, 0, 0, 0, 0
947, 74, 88, 2, 14, 0, 0, 0, 0
948, 74, 84, 2, 16, 0, 0, 0, 0
949, 74, 80, 2, 18, 0, 0, 0, 0
950, 76, 78, 2, 20, 0, 0, 0, 0
951, 76, 74, 2, 22, 0, 0, 0, 0
952, 78, 72, 2, 24, 0, 0, 0, 0
953, 79, 69, 2, 26, 0, 0, 0, 0
954, 81, 67, 2, 28, 0, 0, 0, 0
955, 82, 68, 2, 26, 0, 0, 0, 0
956, 86, 72, 2, 24, 0, 0, 0, 0
957, 89, 75, 2, 22, 0, 0, 0, 0
958, 91, 77, 2, 20, 0, 0, 0, 0
959, 92, 78, 2, 18, 0, 0, 0, 0
960, 92, 78, 2, 16, 0, 0, 0, 0
961, 93, 79, 2, 14, 0, 0, 0, 0
962, 94, 80, 2, 12, 0, 0, 0, 0
963, 94, 80, 2, 6, 0, 0, 0, 0
964, 96, 82, 2, 0, 0, 0, 0, 0
965, 96, 78, 2, 0, 0, 0, 0, 0
966, 96, 74, 2, 0, 0, 0, 0, 0
967, 101, 75, 2, 0, 0, 0, 0, 0
968, 103, 73, 2, 0, 0, 0, 0, 0
969, 105, 71, 2, 0, 0, 0, 0, 0
970, 105, 67, 2, 0, 0, 0, 0, 0
971, 106, 64, 2, 0, 0, 0, 0, 0
972, 108, 62, 2, 0, 0, 0, 0, 0
973, 110, 60, 2, 0, 0, 0, 0, 0
974, 111, 57, 2, 0, 0, 0, 0, 0
975, 107, 57, 6, 0, 0, 0, 0, 0
976, 104, 58, 10, 0, 0, 0, 0, 0
977, 101, 59, 14, 0, 0, 0, 0, 0
978, 98, 60, 18, 0, 0, 0, 0, 0
979, 94, 60, 22, 0, 0, 0, 0, 0
980, 92, 62, 26, 0, 0, 0, 0, 0
981, 88, 62, 30, 0, 0, 0, 0, 0
982, 85, 63, 34, 0, 0, 0, 0, 0
983, 82, 64, 38, 0, 0, 0, 0, 0
984, 80, 66, 42, 0, 0, 0, 0, 0
985, 76, 66, 46, 0, 0, 0, 0, 0
986, 77, 67, 46, 0, 0, 0, 0, 0
987, 77, 67, 46, 0, 0, 0, 0, 0
988, 78, 68, 46, 0, 0, 0, 0, 0
989, 79, 69, 46, 0, 0, 0, 0, 0
990, 80, 70, 46, 0, 0, 0, 0, 0
991, 81, 71, 46, 0, 0, 0, 0, 0
992, 84, 74, 46, 0, 0, 0, 0, 0
993, 85, 75, 46, 0, 0, 0, 0, 0
994, 88, 78, 46, 0, 0, 0, 0, 0
995, 85, 79, 46, 0, 0, 0, 0, 0
996, 82, 80, 42, 0, 0, 0, 0, 0
997, 79, 81, 38, 0, 0, 0, 0, 0
998, 76, 82, 34, 0, 0, 0, 0, 0
999, 72, 82, 30, 0, 0, 0, 0, 0
1000, 71, 85, 26, 0, 0, 0, 0, 0
1001, 67, 85, 22, 0, 0, 0, 0, 0
1002, 64, 86, 18, 0, 0, 0, 0, 0
1003, 62, 88, 14, 0, 0, 0, 0, 0
1004, 58, 88, 10, 0, 0, 0, 0, 0
1005, 54, 88, 6, 0, 0, 0, 0, 0
1006, 53, 91, 2, 0, 0, 0, 0, 0
1007, 49, 91, 2, 0, 0, 0, 0, 0
1008, 46, 92, 2, 0, 0, 0, 0, 0
1009, 46, 92, 2, 0, 0, 0, 0, 0
1010, 46, 92, 2, 0, 0, 0, 0, 0
1011, 47, 93, 2, 0, 0, 0, 0, 0
1012, 48, 94, 2, 0, 0, 0, 0, 0
1013, 50, 96, 2, 0, 0, 0, 0, 0
1014, 50, 96, 2, 0, 0, 0, 0, 0
1015, 50, 96, 2, 0, 0, 0, 0, 0
1016, 51, 97, 2, 0, 0, 0, 0, 0
1017, 52, 98, 2, 0, 0, 0, 0, 0
1018, 56, 102, 2, 0, 0, 0, 0, 0
1019, 57, 103, 2, 0, 0, 0, 0, 0
1020, 60, 106, 2, 0, 0, 0, 0, 0
1021, 61, 107, 2, 0, 0, 0, 0, 0
1022, 63, 109, 2, 0, 0, 0, 0, 0
1023, 64, 110, 2, 0, 0, 0, 0, 0
1024, 66, 112, 2, 0, 0, 0, 0, 0
1025, 71, 117, 2, 0, 0, 0, 0, 0
1026, 71, 117, 2, 0, 0, 0, 0, 0
1027, 71, 117, 2, 0, 0, 0, 0, 0
1028, 72, 118, 2, 0, 0, 0, 0, 0
1029, 74, 116, 2, 2, 0, 0, 0, 0
1030, 77, 115, 2, 4, 0, 0, 0, 0
1031, 77, 111, 2, 6, 0, 0, 0, 0
1032, 79, 109, 2, 8, 0, 0, 0, 0
1033, 81, 107, 2, 10, 0, 0, 0, 0
1034, 82, 104, 2, 12, 0, 0, 0, 0
1035, 84, 102, 2, 14, 0, 0, 0, 0
1036, 86, 100, 2, 16, 0, 0, 0, 0
1037, 87, 97, 2, 18, 0, 0, 0, 0
1038, 88, 94, 2, 20, 0, 0, 0, 0
1039, 89, 91, 2, 22, 0, 0, 0, 0
1040, 89, 87, 2, 24, 0, 0, 0, 0
1041, 91, 85, 2, 26, 0, 0, 0, 0
1042, 92, 82, 2, 28, 0, 0, 0, 0
1043, 94, 80, 2, 30, 0, 0, 0, 0
1044, 97, 79, 2, 32, 0, 0, 0, 0
1045, 98, 80, 2, 30, 0, 0, 0, 0
1046, 99, 81, 2, 28, 0, 0, 0, 0
1047, 99, 81, 2, 26, 0, 0, 0, 0
1048, 100, 82, 2, 24, 0, 0, 0, 0
1049, 100, 82, 2, 22, 0, 0, 0, 0
1050, 101, 83, 2, 20, 0, 0, 0, 0
1051, 104, 86, 2, 14, 0, 0, 0, 0
1052, 104, 86, 2, 8, 0, 0, 0, 0
1053, 105, 87, 2, 2, 0, 0, 0, 0
1054, 105, 85, 2, 2, 0, 0, 0, 0
1055, 107, 85, 2, 2, 0, 0, 0, 0
1056, 109, 85, 2, 2, 0, 0, 0, 0
1057, 111, 85, 2, 2, 0, 0, 0, 0
1058, 111, 83, 2, 2, 0, 0, 0, 0
1059, 112, 82, 2, 2, 0, 0, 0, 0
